id,name,experience_level,hackathons_done,objective,preferred_languages,friend_registration,preferred_team_size,programming_skills,interest_in_challenges
2873574c-1713-40f9-b59f-007eb8d09191,Lily Rachel Martin,Intermediate,2,"I'm super focused on giving it my all and crushing it at this datathon! I want to dive in head-first and give 110% effort to win. I've been preparing and studying, and I'm excited to put my skills to the test. I'm not here to mess around, I'm here to come out on top and prove to myself that all my hard work has paid off. I'm ready to roll up my sleeves, hustle hard, and take home that top prize. Watch out, competition - Lily's got game!",['English'],[],4,"{'PostgreSQL': 2, 'Figma': 2, 'MongoDB': 6, 'PyTorch': 3}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
c92e7134-0f4e-4d05-8382-974e293cb902,Aura Victòria Estévez,Intermediate,5,"My objective for this datathon is to take advantage of this amazing opportunity to level up my skills and learn as much as I can. I've attended five hackathons before, but I've always had a 'jack-of-all-trades' approach, trying to learn a little of everything but never really mastering any specific skill. I want to focus on improving my Python skills, exploring data visualization tools like Tableau, and learning some machine learning techniques. I'm excited to dive deeper into these areas and leave this datathon feeling more confident and prepared for future coding challenges.","['English', 'Catalan', 'Spanish', 'French']",[],4,"{'IoT': 7, 'Go': 7, 'SQL': 6, 'React': 4, 'Figma': 3, 'Agile Methodology': 7, 'Flask': 2}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
dd3c33d5-ab83-4a63-b424-a71530e54f47,Camila Francoisi Langley,Intermediate,4,"As someone who's participated in four hackathons already, I'm used to pushing myself to be the best. This datathon is no exception - I'm coming for the win. My main objective is to compete and try my hardest to take home that top prize. I'll be digging deep, pouring over the dataset, and bringing all my problem-solving skills to the table to create something truly groundbreaking. I'm ready to give it my all and make a statement. See you at the finish line!","['English', 'Spanish', 'French', 'Italian']",[],4,"{'PostgreSQL': 6, 'Blockchain': 4, 'React': 2, 'Natural Language Processing': 5, 'AWS/Azure/GCP': 4, 'Agile Methodology': 3, 'Git': 5}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
ebac71e6-afeb-461e-8e6d-b93397def08f,Elísabet Feliu Pujol,Intermediate,4,"Hey! My objective for this datathon is to geek out and learn as much as I can. As a 3rd-year student with a passion for programming, I'm eager to gain more skills and knowledge in data analysis. I want to dive into new technologies, techniques, and datasets, and walk away from this event with a bag full of new ideas and a clearer understanding of what I'm capable of. Of course, I'll also try to make some new friends and connections along the way, but my main focus is on personal growth and development. Bring it on!",['Catalan'],[],4,"{'Go': 3, 'TypeScript': 7, 'PostgreSQL': 4, 'JavaScript': 6, 'SQL': 3, 'Blockchain': 4, 'Computer Vision': 4}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
28f86447-f46a-45fa-8e43-235ae8d7e0f9,Alessia Romero,Intermediate,5,"As a datathon enthusiast, my main goal is to learn new things and improve my skills! With a solid foundation in programming, I'm excited to dive deeper into data science and explore different tools and techniques. I'm looking forward to working with diverse teams, picking the brains of experts, and tackling real-world problems to develop my critical thinking and problem-solving abilities. I want to emerge from this datathon with fresh insights, expanded skillset, and the confidence to take on more ambitious projects. By doing so, I'm sure I'll have a ton of fun along the way!","['English', 'Spanish']",[],4,"{'UI/UX Design': 4, 'C++': 6, 'PyTorch': 5, 'Flutter': 2, 'Blockchain': 2, 'Android Development': 7}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
b6db94ee-ef5c-4bf7-8644-5a8d80dd2545,Ana Sofia Thompson,Intermediate,2,"Hey there! I'm Ana Sofia Thompson, and I'm super stoked to be participating in this datathon. My objective is to use this platform to enhance my programming skills and knowledge. I'm an Intermediate-level coder, but I know there's always room for improvement. I'm hoping to work on new projects, learn from my peers, and get hands-on experience with cutting-edge technologies. I want to come out of this event with a fresh perspective, new ideas, and a sense of accomplishment. Let's see how much I can grow and learn over these 48 hours!","['English', 'Spanish']",[],4,"{'Go': 5, 'Flutter': 2, 'Data Analysis': 4, 'Blockchain': 3, 'TensorFlow': 4}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
96ea4a40-a718-4edf-b279-1b13789c7e01,Audrey Dupont-Gauthier,Beginner,1,"I'm Audrey, and I'm super excited to participate in this datathon! My objective is to have an absolute blast and make as many new friends as I can. I'd love to be part of a cool team, learn from others, and just enjoy the experience. I'm not too focused on winning (I'm still a programming newbie after all!) but rather on soaking up knowledge, trying new things, and sharing laughs with fellow participants. Bring on the puzzles, challenges, and social events - I'm ready to dive in and have the time of my life!",['French'],[],4,"{'Data Analysis': 3, 'Java': 2, 'Python': 4}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
b9bc12e5-bd99-49bd-b369-cbc9dccc9cb4,Alejandra Joy Thompson,Intermediate,2,"For this datathon, my goal is to dive deep into the challenge and take away as much as I can from the experience. I'm a learner at heart, so I'm excited to absorb new concepts, techniques, and insights that I can apply to my studies and future projects. I'm not necessarily interested in competing to win, but rather in leveling up my skills and expanding my knowledge in areas like machine learning and data visualization. I hope to leave this datathon feeling more confident and equipped to tackle complex problems.","['English', 'Spanish']",[],4,"{'Docker': 2, 'HTML/CSS': 6, 'React Native': 2, 'TensorFlow': 4, 'Java': 7, 'Flutter': 4, 'Figma': 7, 'TypeScript': 7}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
263a9a1e-7018-4e58-93f9-7228054b4747,Aleixia Nicole Fernández,Intermediate,2,"Hi! I'm Aleixia, and I'm stoked to be participating in this datathon. For me, it's all about making new friends and having a blast! I want to soak up the energy of the event, learn new things along the way, and participate in as many cool activities as I can. I'm not super competitive, so I'm not looking to win or impress anyone. I just want to chat, collaborate, and have some laughs with the other participants. So, hit me up if you're looking for someone to hack, play games, or grab a coffee with - let's make this datathon an unforgettable experience!","['English', 'Catalan']",[],4,"{'MongoDB': 7, 'AWS/Azure/GCP': 7, 'Git': 5, 'Data Analysis': 4, 'C++': 6, 'SQL': 2, 'iOS Development': 5}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
c6cbe732-3013-41be-a0dd-ccfa51cd67cf,Sònia Elwes,Intermediate,2,"My objective for this datathon is to have a blast and soak up all the exciting experiences! As a 2nd-year student, I'm looking forward to diving into the events, learning from my fellow participants, and making new friends who share my passion for data. I don't plan on stressing too much about winning - let's just say, I'm a laid-back competitor. My aim is to attend as many workshops, ignite talks, and meetups as possible, and I'm stoked to be surrounded by like-minded people. Let's make this datathon an unforgettable adventure!","['English', 'Catalan']",[],4,"{'Android Development': 5, 'TypeScript': 5, 'C++': 7, 'MongoDB': 2, 'Figma': 7, 'Java': 6, 'Python': 4, 'Go': 7, 'Flask': 7}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
57642f60-abff-4931-88e4-ff75914f83f2,Alexandre DeSouza,Beginner,0,"As a second-year student, I'm eager to put my programming skills to the test in this datathon. My goal is to take this opportunity to learn as much as I can, expand my knowledge, and improve my programming skills. I'm looking forward to tackling new challenges, working with others, and picking up tips and tricks from the more experienced participants. I want to leave this datathon with a sense of accomplishment, knowing that I've leveled up my skills and gained valuable experience to carry forward into my studies and future projects. Bring it on!",[],[],3,"{'Flutter': 1, 'Rust': 2, 'iOS Development': 3}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
291959b1-bb92-4a95-941b-1fbc6eda29f8,Leandra Wagner,Intermediate,5,"I'm super excited to be here for this datathon! My goal is to soak up the entire experience, no pun intended! I'm looking to make new friends, learn how we all approach different problems, and have an amazing time doing it. I'm all about collaboration and seeing how my fellow participants solve real-world issues. I'd love to participate in as many events as I can, whether it's hackathons, workshops, or even just casually chillin' with others. I know I'll come out of this feeling energized, inspired, and maybe even with some fresh connections!","['English', 'German']",[],4,"{'Rust': 5, 'React Native': 4, 'Data Analysis': 5, 'Android Development': 3, 'Python': 2, 'HTML/CSS': 4}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
f0fbf24e-edd3-4211-a25f-e23af2f3cc25,Evelyn Fiorella,Intermediate,3,"Hey! I'm super stoked to be part of this datathon! As a second-year student, I'm more about vibin' with the squad, learning new chill programming tricks, and having a blast. Don't get me wrong, I love a good competition, but this time I'm focused on making friends, participating in events, and just enjoying the ride. I'm all about creating an awesome datathon experience - whether that's through jamming on a project or belting out karaoke at the hackathon karaoke night","['English', 'Italian']",[],4,"{'Docker': 3, 'Flutter': 6, 'Blockchain': 6, 'Figma': 6}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
9d7c5855-e89a-41ec-910f-93133f3ded69,Lucas Avery Warner,Beginner,2,"My objective for this datathon is to take the crown and come out on top. I'm all about pushing myself to the limit and leaving everything on the table. I've participated in a couple of hackathons in the past and I know what it takes to win - a solid team, clever coding, and a whole lot of determination. I'm here to learn new skills and improve my programming abilities, but let's be real, my number one goal is to take home that top prize and bask in the glory of being the best. Bring it on!",['English'],[],4,"{'Go': 1, 'Data Analysis': 4, 'Machine Learning': 2, 'Git': 2}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
09d48185-f784-49bc-a8f8-406c1ca4db35,Beatriz Emerson,Beginner,1,"For this datathon, I'm focusing on crushing the competition and taking home that top spot. I've had some experience under my belt from a previous hackathon, and I'm ready to put my skills to the test. My objective is simple: outdo everyone else and emerge victorious. I'm prepared to put in the long hours, push my coding skills to the limit, and strategize with my teammates to create an innovative project that will wow the judges. Bring it on - I'm ready for a challenge!","['English', 'Portuguese']",[],4,"{'Go': 3, 'Figma': 3}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
d6b83b60-d69d-45b3-bcf2-fcadb1ed95c4,Elena Vittoria Costa,Intermediate,1,"Hey! So, I'm Elena, and I'm super excited to be part of this datathon. I'm not really competitive, to be honest, I've done one hackathon and it was more of a struggle than fun. This time, I just want to chill, learn some new things, and meet new people! I'd love to participate in as many events as possible, attend some workshops, and maybe even squeeze in a few team-building activities. My goal is to leave here with some new friends and some awesome stories to tell. Let's have fun and create something awesome together!","['English', 'Catalan', 'Spanish', 'Italian']",[],4,"{'Rust': 6, 'React Native': 5, 'Blockchain': 4, 'Agile Methodology': 6, 'JavaScript': 4, 'Data Visualization': 5}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
70876556-1071-42f9-9be4-a8e7af68e148,Lena Maria Weber,Intermediate,5,"My objective for this datathon is simple - I want to have a blast! I'm looking forward to meeting new people, making friends, and soaking up all the fun events and activities. I'm excited to share ideas, learn from others, and collaborate on projects. I'll definitely keep my skills sharp, but I won't be too hard on myself about winning. My top priority is to make memories, laugh, and enjoy the experience. Let's make this datathon an unforgettable one!","['English', 'German']",[],3,"{'Blockchain': 7, 'Figma': 4, 'AWS/Azure/GCP': 3, 'PyTorch': 4, 'JavaScript': 2}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
e64f487a-7062-44bd-822a-4fcf8011b7e0,Aurora Blanchet Ferrer,Beginner,1,"I'm excited to participate in this datathon, not to prove I'm the best, but to learn and grow as a developer. I want to challenge myself and take on new concepts and technologies, and come out of this experience feeling more confident and equipped with skills to tackle future projects. I hope to collaborate with others, get feedback on my work, and be open to constructive criticism. My goal is to step outside my comfort zone and improve my programming abilities, even if it means taking it slow and steady. I'm ready to soak up all the knowledge I can!","['English', 'Catalan', 'Spanish', 'French']",[],4,"{'Go': 4, 'IoT': 1, 'Rust': 1, 'TypeScript': 4}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
781753b6-3549-48db-af2d-a812ebf37d9a,Alejandra Lane,Intermediate,5,"My objective for this datathon is to challenge myself and deepen my understanding of data analysis. With only a year and a half left in my degree, I want to use this event to gain hands-on experience with new tools and technologies, and to refine my skills in data visualization and machine learning. I'm excited to learn from others and be pushed out of my comfort zone - even if it means making mistakes! Ultimately, I hope to take away valuable skills and knowledge that will benefit me in my future projects and career.","['English', 'Spanish']",[],4,"{'Data Visualization': 6, 'Flask': 7, 'TypeScript': 2, 'Blockchain': 6, 'Java': 7, 'React Native': 3, 'Figma': 4}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
21bc4eb5-4c45-4c82-be44-14e972b64462,Ava Rose Winchester,Intermediate,1,"Hey, it's Ava here! I'm super excited to be participating in this datathon! My goal for this event is to have an amazing time making new friends and having fun. I want to step outside my comfort zone, try new things, and learn from everyone around me. I'm not too concerned about winning, but I do want to give it my all and participate in as many events as I can. I hope to network with like-minded people, attend some awesome workshops, and walk away with some fantastic memories.",['English'],[],4,"{'PyTorch': 5, 'Docker': 3, 'SQL': 2, 'Machine Learning': 2, 'Android Development': 4, 'Computer Vision': 4}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
3ea27ef7-93b8-427e-b13c-db6f5fba1f35,Maya Rose Wilson,Intermediate,2,"Hi! I'm Maya. For this datathon, I'm really excited to dive into learning new tools and techniques, and to improve my skills in programming. My goal is to come out of this event feeling more confident in my abilities and having gained new knowledge that I can apply to my future projects. I'm looking forward to tackling challenging problems, getting feedback from others, and learning from their experiences. I hope to walk away with a fresh perspective, new skills, and a sense of accomplishment. Bring it on!",['English'],[],4,"{'Android Development': 6, 'AWS/Azure/GCP': 7, 'UI/UX Design': 4, 'PyTorch': 7, 'Figma': 6, 'Computer Vision': 5}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
82ff1c49-544f-4412-8f91-23a7f3096bd5,Luz María Delgado,Intermediate,2,"I'm all about competition! My objective for this datathon is to give it my all and win, plain and simple. I'm fueled by the thrill of competition and the desire to prove myself. I'm a beginner in the world of data analytics, but I've done my fair share of hackathons and learned from them. I'm ready to take on new challenges, crush problems, and demonstrate my skills to the world. My ultimate goal is to bring home the trophy and get recognition for my hard work. Bring it on!",['Spanish'],[],4,"{'Data Analysis': 5, 'TypeScript': 4, 'IoT': 4, 'HTML/CSS': 7, 'Android Development': 6, 'PyTorch': 4, 'Java': 3}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
ef913071-eb7f-4718-ab10-3e4d7ba5fafb,Sofía Wellesley,Advanced,6,"For me, this datathon is all about leveling up my skills and knowledge. As a third-year student, I'm eager to dive deeper into some of the latest data techniques and technologies. I'm hoping to take away some new skills and insights that I can apply to my studies and future projects. I'm not too worried about the competition - my goal is to learn as much as possible and have some amazing instructors and peers to learn from. Let's do this!","['English', 'Spanish']",[],4,"{'Flask': 7, 'Figma': 4, 'IoT': 9, 'Blockchain': 3, 'Agile Methodology': 8, 'Git': 7, 'Data Analysis': 6, 'PostgreSQL': 6, 'Rust': 8, 'Data Visualization': 3, 'TypeScript': 7, 'iOS Development': 9, 'Computer Vision': 3}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
12d33376-f9bc-4a17-9703-25bc40688d2b,Sakshi Jain,Intermediate,3,"My objective is simple - I want to have a blast and make new friends! I'm not really trying to win or focus on getting the best hack, I just want to learn new things, soak up the vibe, and participate in as many events as I can. I love the energy of hackathons and datathons, and I'm all about making memories and meeting like-minded people. I'm all about being relaxed and having fun - whether that means trying out new tech, jamming to music, or just geeking out with fellow competitors!",[],[],4,"{'IoT': 3, 'TypeScript': 2, 'Natural Language Processing': 7, 'Docker': 6, 'Blockchain': 6, 'MongoDB': 5, 'TensorFlow': 7}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
c13202bd-0241-4790-84d1-95416ddacb7d,Sophie Löwenbauer,Intermediate,2,"Here's my objective: My main goal for this datathon is to give it my all and crush the competition. I'm not looking to have a chill experience or learn a million new things (although those might happen too). What gets me pumped is the thrill of the win. I want to dive headfirst into the challenge, focus my energy on solving the problems, and be one of the top few teams standing at the end. That sounds like a crazy-awesometime to me!","['English', 'French', 'German', 'Italian']",[],4,"{'Docker': 7, 'PyTorch': 7, 'TypeScript': 3, 'Flask': 3, 'SQL': 2, 'JavaScript': 7}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
f5933110-3c85-4b67-819e-74b39d5df06f,Aurora Vittoria Ellis,Intermediate,5,"My objective for this datathon is to take it as an opportunity to learn and improve my skills! I'm excited to dive into new technologies, challenge myself with unique datasets, and level up my programming abilities. I'm not looking to compete or focus solely on winning; my goal is to come away from this event with a newfound skill or technique that I can apply to my studies and future projects. I'm all about personal growth and development, and this datathon is the perfect place to achieve that!","['English', 'Spanish', 'Italian']",[],4,"{'SQL': 4, 'Blockchain': 6, 'IoT': 6, 'Data Visualization': 3, 'Data Analysis': 5, 'iOS Development': 4, 'Android Development': 4}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
7f04bd4e-e533-4775-abed-178d62cf000a,Marion Llobell,Intermediate,5,"Hey, I'm Marion Llobell! My objective for this datathon is crystal clear: I'm in it to win it! With 5 hackathons under my belt, I'm confident in my coding skills and I'm ready to put everything on the line to claim the top spot. I'll be diving deep into the challenges, working tirelessly to perfect my projects, and leveraging every ounce of my energy to stand out from the crowd. Bring it on - I'm ready to take home the crown!","['Catalan', 'French']",[],4,"{'PostgreSQL': 6, 'Agile Methodology': 7, 'Natural Language Processing': 3, 'Blockchain': 5, 'AWS/Azure/GCP': 7}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
7aa52037-26e1-49d7-939f-ee415d2c6e6a,Amita Patel,Advanced,6,"Hey, my objective for this datathon is to dive deep into learning new techniques and improving my skills. As a 3rd-year student with 6 hackathons under my belt, I'm eager to push my limits and explore more advanced concepts. I want to challenge myself, troubleshoot, and experiment with different approaches to gain a deeper understanding of data science. I'm looking forward to working with talented individuals, sharing knowledge, and learning from each other's experiences. Let's level up our skills together!",[],[],4,"{'Blockchain': 3, 'UI/UX Design': 7, 'Figma': 9, 'Computer Vision': 5, 'SQL': 8, 'iOS Development': 7, 'IoT': 5, 'Flask': 3, 'TensorFlow': 8}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
d56926d8-f5a0-4591-a28c-fe2f2a404d20,Emilia Windsor,Intermediate,1,"Hey! I'm Emilia Windsor, and I'm super stoked to be participating in this datathon! My objective is all about having a blast with fellow coders while taking away some sweet skills. I'm looking to make new friends, have an amazing time, and participate in as many events as possible. I want to chill with like-minded people, learn some cool things, and share some laughs. I'm not too fussed about the competitive aspect, I just want to soak up the atmosphere, try out new tools, and make some unforgettable memories.",['English'],[],4,"{'Flutter': 5, 'iOS Development': 4, 'PostgreSQL': 2, 'Docker': 5, 'Natural Language Processing': 5, 'Android Development': 4, 'Rust': 4, 'Blockchain': 3, 'typescript': 4}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
137f6a8b-25d8-464d-9860-19741f0f005b,Aurélie Rodriguez Simmons,Intermediate,4,"My objective is to crush it at this datathon and take home the top prize. I'm a competitive person by nature, and I love the rush of adrenaline I get from going head-to-head with other developers. I've participated in four hackathons before, and I've come close to winning a few times, but I'm determined to take home the trophy this time around. I'll be spending every waking moment during the datathon researching, coding, and testing to make sure my project is top-notch. Bring it on!","['English', 'Spanish', 'French']",[],4,"{'UI/UX Design': 3, 'Python': 7, 'SQL': 2, 'Blockchain': 5, 'PostgreSQL': 4}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
eee53c6d-6afb-4cea-9ff5-a47eeba35462,Sophie Casals-Fourcade,Intermediate,3,"Hey! So, my objective for this datathon is super chill - I'm all about making new friends, having an amazing time, and taking part in as many cool events as I can. I love meeting fellow tech enthusiasts and learning from others, but more than that, I want to build some awesome memories with my new buddies. I'll be all over the venue, trying out demos, attending workshops, and participating in every hack I can find! Count me in for datathon shenanigans!","['English', 'Catalan', 'French']",[],4,"{'HTML/CSS': 6, 'Agile Methodology': 5, 'Go': 6, 'IoT': 5, 'Android Development': 7}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
a24fb86b-0287-4836-95bd-a8480e40b2f3,Sofia Martínez García,Advanced,7,"As a student, I've had my fair share of stressful deadlines and lonely coffee breaks. For this datathon, I'm excited to shift my focus from coding all alone to connecting with like-minded individuals! My goal is to soak up the collaborative atmosphere, make some unforgettable friends, and have a blast while doing it. I'm all about exploring new tech opportunities, attending workshops, and jumping into exciting challenges. I don't need to win; I just want to revel in the thrill of innovation, and walk away with some amazing stories to share with my loved ones.","['English', 'Catalan', 'Spanish']",[],4,"{'Flask': 3, 'Rust': 7, 'JavaScript': 8, 'Natural Language Processing': 8, 'PostgreSQL': 5, 'MongoDB': 3, 'Android Development': 6, 'React Native': 7, 'Python': 6, 'AWS/Azure/GCP': 8, 'Blockchain': 4, 'Docker': 3}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
aaf8c601-b860-4b1a-935d-3124f680fb36,Alessia Caterina García,Intermediate,1,"Here's my objective for the datathon:

I'm all about the win! I'm a competitive person by nature, and I'm coming to the datathon to push myself to the limit to take home the prize. I'll be focusing on perfecting my programming skills, learning new techniques, and collaborating with teammates to produce a top-notch project. I know it won't be easy, but I'm ready for the challenge and confident that with dedication and perseverance, I can bring home that win!","['English', 'Catalan', 'Italian']",[],4,"{'Flask': 5, 'UI/UX Design': 2, 'Figma': 4, 'Docker': 4, 'Git': 7, 'Machine Learning': 2, 'HTML/CSS': 3}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
b8d50918-f0b5-4452-aae3-c097eafd99ab,Sophia Patel,Intermediate,2,"I'm Sophia, and my objective for this datathon is to soak up as much knowledge as possible! As a 2nd-year student, I'm still building my skills, and I'd love to dive into new technologies and techniques. I'm not worried about winning, but I am excited to learn from the other participants and mentors. My goal is to come out of this datathon with a newfound understanding of machine learning or natural language processing, and to have improved my problem-solving and collaboration skills. Bring on the coding challenges and brain teasers - I'm ready to learn!",[],"['ae5a6bbe-8911-4195-9589-4ce25d6ddc8e', '725b1704-4da0-423d-b51a-b465f2a41906']",3,"{'SQL': 6, 'TypeScript': 7, 'C++': 3, 'Flutter': 6, 'Data Visualization': 5, 'Java': 5, 'UI/UX Design': 7, 'Computer Vision': 4, 'Machine Learning': 7}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
1717b4cf-fcb1-41b4-9cce-8219538c4d2e,Soledad González Moreno,Intermediate,2,"Here's my objective for the datathon:

As a competitive spirit at heart, my ultimate goal is to win the datathon! I'm ready to pour my heart and soul into cracking those problems, refining my coding skills, and pushing myself to the limit. I aim to work seamlessly with my teammates, leveraging our collective strengths and knowledge to deliver top-notch solutions. My goal is to bring home that coveted 1st place prize and prove to myself that my skills can really make a difference.",['Spanish'],[],4,"{'SQL': 7, 'iOS Development': 4, 'Figma': 4, 'MongoDB': 7, 'TensorFlow': 3, 'Machine Learning': 3}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
7ba3e311-57d2-4964-993f-ee4ed9681e2a,Sofia Moreno,Beginner,0,"For this datathon, I'm not about winning or competition. As a newbie in the programming world, I'm really looking to learn as much as I can and improve my skills. I've had limited experience with coding, and I'm eager to dive deeper and learn from others. I'd love to get hands-on experience with new tools and technologies, and learn how to tackle real-world problems. My goal is to take away new knowledge and skills that I can apply to my studies and future projects, so I can become a better programmer and data analyst.","['English', 'Spanish']",[],3,"{'C++': 4, 'UI/UX Design': 1, 'Flutter': 2}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
54b717da-af5a-4222-9a2f-eb868008193a,Sofia Santamaria García,Beginner,1,"I'm all about growth and self-improvement, so my objective is to focus on learning new things and boosting my skills. I'm excited to dive into new technologies and techniques, and learn from others who have more experience. I want to challenge myself to overcome obstacles and push my limits, and maybe even develop a new passion project. I'm not too concerned with winning or losing, as long as I come out of this feeling like I've grown as a programmer and ready to take on more challenging projects. Let's get coding and learning!","['English', 'Catalan', 'Spanish']","['93a7f8b1-a901-40e9-89b3-4a0e6b3355cf', '2c76459d-de2a-4e61-b420-9520260fdf41']",4,"{'IoT': 4, 'SQL': 3, 'Rust': 2, 'React': 3}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
723cc181-f56c-4330-8c0e-b9dec191b5d7,Evelyn Alexandra Reed,Intermediate,4,"Hey there! My name is Evelyn, and I'm super stoked to be participating in this datathon! For me, the goal is all about learning and growth. I'm really looking to hone my skills, explore new technologies, and push my coding limits. I'm excited to dive into unfamiliar areas, absorb new knowledge, and apply it to concrete projects. I'm hoping to walk away from this experience feeling more confident and proficient in my abilities, and maybe even stumble upon a new passion or interest. That's my objective, and I'm ready to tackle it head-on!",['English'],[],4,"{'Flutter': 7, 'Blockchain': 2, 'HTML/CSS': 5, 'Android Development': 6, 'React Native': 4, 'Rust': 4, 'Natural Language Processing': 7, 'PyTorch': 4}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
26dbe295-c295-457d-ad49-0d6df25dfc0e,Nadia Elara Santos,Intermediate,5,"I'm all about winning! For me, this datathon is all about strategizing and executing with precision to emerge victorious. I've had decent experience with hackathons, and I've honed my skills in programming, but I'm looking to level up. I'm eager to learn from fellow competitors, analyze the challenges ahead, and capitalize on any weaknesses. Ultimately, my objective is to emerge as the champion by combining my skills, speed, and focus to deliver a cutting-edge solution that wows the judges. I'm ready to put in the work and leave it all on the table to take home that top spot!",[],[],4,"{'Go': 5, 'PyTorch': 5, 'Data Analysis': 4, 'React Native': 6, 'Git': 2, 'Computer Vision': 2, 'SQL': 5, 'TensorFlow': 4}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
0fb69cbe-65be-4bac-bba4-7ddd0bcb6661,Sònia Elena Foster.,Intermediate,3,"Hey there! My objective for this datathon is crystal clear: I'm here to win. With my intermediate programming skills and experience in three hackathons under my belt, I'm confident in my abilities to tackle a tough challenge. I want to throw everything I've got at the problem and come out on top. I'm not looking to make friends (not that I wouldn't like to!), I'm not here to learn for the sake of learning (although, let's be real, I'll likely pick up some new tricks along the way). No, my main goal is to take home that trophy - and I'm ready to put in the work to get it.","['English', 'Catalan']",[],4,"{'Natural Language Processing': 2, 'Computer Vision': 4, 'Machine Learning': 7, 'Data Analysis': 4, 'React': 6, 'SQL': 4, 'Docker': 6}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
0f2654b5-45c2-4ed3-a7ed-86954f9bf9b8,Giovanna Rosa,Advanced,8,"Hey! So, my objective for this datathon is to really learn and level up my skills. I'm a student and I want to take advantage of this opportunity to gain more experience and get familiar with new tools and techniques. I'm not too worried about winning or placing high, as long as I can come out with some valuable takeaways and insight. My goal is to stay humble, work hard, and get the most out of this experience. I'm excited to learn from the others, and I hope I can also help my team grow and evolve together!","['Spanish', 'Italian']",[],4,"{'HTML/CSS': 5, 'AWS/Azure/GCP': 6, 'iOS Development': 4, 'Java': 9, 'Android Development': 6, 'MongoDB': 3, 'Data Analysis': 4}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
1164b191-85cb-47ef-8a31-690eb8787099,Sofía Rodriguez Castillo,Intermediate,4,"My objective for this datathon is to bring home the win! I've participated in a few hackathons before, and I'm always itching for that rush of adrenaline that comes with solving a tough problem under a tight deadline. I'm not here to mess around - I want to work closely with my teammates to identify a solution that genuinely improves people's lives, and then convince the judges to recognize our hard work. I'm in it to win it, and I'm ready to pour all my energy into making that happen.",['Spanish'],[],4,"{'Android Development': 2, 'SQL': 4, 'Flutter': 3, 'Machine Learning': 4, 'C++': 6, 'HTML/CSS': 3}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
